reviewID,hotelid,userName,overall,roomComfort,staffMetNeeds,cleanRoom,facilitiesMetExpectations,ageRangeID,tripPurposeID,travelAgent,meetingPlanner,BPGStatusID,guestFrom,arrivalMonth,datePosted,recommend,everyoneShouldKnow,frequencyID,title,comment
11089839,1726,MrsJackson,5,5,5,5,5,2,8,FALSE,FALSE,2,"Atlanta, GA, USA",9/[YEAR-0],9/19/[YEAR-0],TRUE,"Get rewards card, it will waive parking!",2,Anniversary Weekend,My husband and I spent our 2nd wedding anniversary here in Myrtle Beach. 5 years ago when we took our first couple getaway it was to Myrtle Beach. I came across the Belvoir's Great $68 a night deal via Travelocity and we had to come. The staff was great. I even signed up for a rewards card. Will definitely be back!
11090059,1727,tomtraveler,4,5,5,5,4,3,7,FALSE,FALSE,2,"Philadelphia, PA, USA",9/[YEAR-0],9/19/[YEAR-0],TRUE,"Great staff, clean and spacious rooms!",2,Great Overall Experience!,Great overall experience at this hotel. Staff recognized my status and upgraded me to club floor. Pool with retractable roof great. Room clean and spacious for an NYC hotel. My only complaint and it is minor - wait times for elevators a bit long at times.
11090110,756,Thanks,5,5,5,5,5,4,6,FALSE,FALSE,3,Connecticut,9/[YEAR-0],9/19/[YEAR-0],TRUE,Pet and teacher friendly,,This hotel is great for teachers,"If your teacher this hotel offers the greatest price for the greatest value. Everything about the room, customer friendly staff and the biggest bonus was that were able to bring our pet along which even saved us more money because we do not have to put the dog in a kennel. Even better our daughter got to see her dog."
11090329,814,Hazel,5,5,5,5,5,5,5,TRUE,FALSE,3,"Richmond, VA, USA",9/[YEAR-0],9/19/[YEAR-0],TRUE,So accommodating to their guest needs,,This hotel has great staff,Never have I been treated so well with staff being so helpful accommodating and most of all absolutely so friendly and helpful!! Not just once but for the entire stay. This goes for valet services as well! I highly recommend!!
11090604,270,Tony[YEAR-1],5,5,4,5,4,4,8,FALSE,FALSE,3,"Ridgefield, CT, USA",9/[YEAR-0],9/19/[YEAR-0],TRUE,Great location,2,Good location,"Although this hotel does not have a casino, it's well situated that you can easily walk to the boardwalk and get to the Ceaser, Trump Plaza in 10 minutes. Close to all the shops. The rooms wwere comfortable and cleaned. I would strongly recommend this hotel."
11090605,33,cindy11,2,3,2,3,3,4,5,FALSE,FALSE,2,"Baltimore, MD, USA",9/[YEAR-0],9/19/[YEAR-0],FALSE,Service is lacking,2,9/1/[YEAR-0],"We just stayed at this hotel and the room was fine, nothing fancy but good for what we needed."
11090607,1726,nick0402,5,5,5,5,5,4,6,FALSE,FALSE,3,"Evans, GA, USA",8/[YEAR-0],9/19/[YEAR-0],TRUE,Comfort,3,"The beds,pillows and linens are so comfortable.Very relaxing after a long day of travel or fun.",This is our go to Hotel whenever we visit Myrtle Beach.It's close to everything.We can get anywhere in a short amount of time or just stay in and relax.The suite was amazing.
11090608,636,MyCatFrederick1,4,4,4,5,4,3,8,FALSE,FALSE,2,"Hartford, CT",9/[YEAR-0],9/19/[YEAR-0],TRUE,,3,Walk to Everything,Great location in walking distance to all downtown attractions.
11090688,1774,KJF1209,4,4,3,4,4,3,2,FALSE,FALSE,3,"Minneapolis, MN, USA",9/[YEAR-0],9/19/[YEAR-0],TRUE,Great location!,2,Not Bad,The Belvoir Duluth is the best of the hotels in the city. We had a great view of the lake and it was walking distance to canal park (although the walk takes you past homeless people in a park). The hotel has a van available which we took back to the hotel at night.
11090927,430,FredW58,5,5,5,5,3,4,8,FALSE,FALSE,2,"South Burlington, VT, USA",9/[YEAR-0],9/19/[YEAR-0],TRUE,"Great location, service, and rooms",2,Another great Stay!,"We had a wonderful time and a Great stay. This Hotel is one of my Boston favorites. Great location, Club lounge was superb, great continental breakfast-overall an A stay. The only negative was we really missed the hot tub that used to be near the pool-hope you bring that back. Thanks."
11090972,3077,Jess76,5,5,5,5,5,3,7,FALSE,FALSE,2,"Lino Lakes, MN, USA",9/[YEAR-0],9/19/[YEAR-0],TRUE,"Close to lots of amenities, but dont' have to leave the hotel to get great food, drinks, and entertainment.",2,Great Hotel,"Great staff, delicious food, and clean rooms."
11091035,196,Avagadro,5,5,5,5,5,5,3,FALSE,FALSE,3,"Collinwood, TN",9/[YEAR-0],9/19/[YEAR-0],TRUE,Great Location,3,Enjoyable visit,"No problems, got help when I needed it and enjoyed my visit."
11092214,127,Amers21,2,2,3,3,3,3,6,FALSE,FALSE,2,"San Diego, CA, USA",9/[YEAR-0],9/19/[YEAR-0],TRUE,"Starbucks is a plus, and $5 vouchers that you can get just for skipping maid service is a good incentive too",2,"Nice hotel, but...","This hotel was very nice, and we enjoyed the marina views...however, I learned to never stay in a room with double beds again...didn't sleep a wink during either night that we stayed. The hotel also lacked in customer service, including being out of towels in the pool area, and maid service that had left food outside of a room for both days we were there...Starbucks was a plus, as were the $5 vouchers if we skipped the maid service."
11092254,865,lpk[YEAR-0],5,5,5,5,5,6,3,FALSE,TRUE,2,NJ,9/[YEAR-0],9/19/[YEAR-0],TRUE,Fabulous rooms,2,Fabulous rooms,"My room at the Belvoir Parsippany was fabulous - sofa with ottoman, VERY comfortable bed with down comforter and several pillows with various firmness. Shower with handle bar when you step in and easy reach shelf for shampoo etc."
11092727,1144,Unhappy55,1,,,,,2,3,FALSE,FALSE,3,"Atlanta, GA, USA",9/[YEAR-0],9/19/[YEAR-0],FALSE,Poor customer service!!!,2,Not what I expected....,"I was in town for a conference which was held at the Belvoir. I knew it would be busy because majority of the conference participants also reserved rooms there. Check in time stated 3pm, but I called the hotel and the rep stated that you could possibly check in as early as 12 if rooms are available. Well I got there around 1:30 pm and no rooms were available ( had reserved 2 rooms and preferred them to be close to each other). I was told I would get a call when the rooms were ready. NEVER RECEIVED A CALL!!! So when the time reached close to 4pm I decided to go to the front desk to check and still no rooms available. Checked again close to 5 and was finally told there maybe rooms but still had to wait. AGAIN NEVER RECEIVED A CALL!! I had to continuously go to the front desk hours after the 3pm check in time. Also was told about additional holds on my credit card (for incidentals and was charged per room) that was not told to me when I made the reservations. Finally got the rooms then in one of them the sheets/beddings were dirty! Had reserved the club lounge floor but was given rooms somewhere else. Club lounge stated snacks, drinks, etc. all day and that was not the case. And I told the customer service rep I only had one car eventhough I reserved 2 rooms. Told them that several times and still when I got my receipt and when I went to check out I was questioned about how many cars I had and the extra parking fees had to be removed. I was very much disappointed with the services."
11092831,1162,Jake06,5,5,5,4,5,4,6,FALSE,FALSE,1,"Orlando, FL, USA",9/[YEAR-0],9/19/[YEAR-0],TRUE,"All though the hotel is located near several attractions, once you enter the hotel you feel like you are miles away from the hustle and bustle of the Orlando tourist areas.",2,"Very helpful staff, kids had a blast!","Hotel was very nice, front desk staff was very accomodating. My wife informed the front desk staff that it was my birthday and they suprised us with a wonderful room overlooking the pool/recreation area. There were plenty of activities available for our kids (10 & 12) and the pool/recreation staff were very friendly. We were originally planning on visiting Downtown Disney our final day but decided to stay at your hotel instead because we were having such a great time. We will definitely be coming back!!"
11093347,741,Anonymous,1,1,1,1,1,4,4,TRUE,FALSE,4,"Hartsfield-Jackson Atlanta International Airport (ATL), 6000 N Terminal Pkwy, Atlanta, GA 30337, USA",9/[YEAR-0],9/19/[YEAR-0],FALSE,Noisy and the staff will not quiet offenders.,4,Noisy,"""DO NOT"" stay at this hotel if you need your rest. I was up all night with noisy next door patrons. I complained to the staff and the management. Problem was not resolved.I will never stay at this hotel again."
11094913,1282,pat021,4,3,5,5,4,5,5,FALSE,FALSE,2,"Chicago, IL, USA",9/[YEAR-0],9/19/[YEAR-0],TRUE,,1,Great Location,My only disappointment was that my room was located right above the large patio bar next door to the hotel. Both Friday and Saturday night the noise was really loud until 1:30 am!
11095070,868,mario1,5,5,5,5,4,6,5,FALSE,FALSE,2,"New York, NY",9/[YEAR-0],9/19/[YEAR-0],TRUE,The service is great,2,A great place to stay,"We were part of a wedding party which was to be held nearby. The hotel staff was fully briefed on the needs of the attendees to the wedding, coordinated beautifully with other arrangements which had been made like the transportation arrangements, and provided a wheelchair for my mother at a moments notice. All was much appreciated."
11095210,828,2heavyd,4,4,5,4,4,6,6,FALSE,FALSE,3,CA,9/[YEAR-0],9/19/[YEAR-0],TRUE,Convient to PVD and to freeways.,3,Convient and Comfortable,Didn't care for the way the lone housekeeper would have 4 or 5 rooms in process but left the doors open for all the rooms while she was inside one room not being able to keep an eye on who went into the open rooms.
11095635,430,Helenhmr,5,5,5,5,5,4,6,TRUE,FALSE,3,California,9/[YEAR-0],9/19/[YEAR-0],TRUE,Everyone is very nice and accomodating. A small neighborhood feeling.,4,Distraught Traveler Review,"I am from Boston and live in California. My Sister recently passed away and Carly at BPG check in was so accomodating when I changed rooms - she knew I was upset and went out of her way to take care of me. She even called my room to make sure I was satisfied with the switch, I can stay anywhere in Boston and I always keep coming back to the Belvoir!!"
11095740,3620,gsanders,4,4,5,5,5,3,4,FALSE,FALSE,3,Mexico,9/[YEAR-0],9/19/[YEAR-0],TRUE,,4,Love the warmess of the people,I had a great experience with the staff warm and support.
11095979,1143,Elizabeth77,4,3,5,2,4,4,6,TRUE,FALSE,2,"Houston, TX, USA",9/[YEAR-0],9/19/[YEAR-0],TRUE,Lovely staff!,2,Wonderful staff,"Our hotel experience was overall very good. There were a few things that I feel could use improvement. The check-in wait was too long. There was only one person there to check people in. We had to leave and come back. Also, the sofa in the suite were stayed in was filthy. THey really need to throw it in the dumpster. It was that bad. THe linens on it when you open it up however were quite clean. Everything else in the room seemed very clean and well kept. I would like to give special kudos to the food service staff. They were very concerned with getting your food right and on time and called after delivery to make certain everything was good. That was a nice touch. The owner should talk to the City of Houston transportation department, as we waitied in traffic on the frontage road, which is the only entry, for 30 minutes to get to the driveway. That has to be hurting business! Love the bath products too."
11096251,5611,Plastik,5,5,4,4,5,2,7,FALSE,FALSE,1,"Tucson, AZ",9/[YEAR-1],9/19/[YEAR-0],TRUE,,4,Great Stay,We were there for a birthday/engagement party and everyone was pleased.
11096307,881,br60,4,2,5,5,,5,5,FALSE,FALSE,1,"Minneapolis, MN, USA",9/[YEAR-0],9/19/[YEAR-0],TRUE,"Location great from airport, and clean",3,This is a beautiful hotel,"I wrote a review on a card given to me in the room and gave it to checkout. The room was spotless, and comfortable, except for the loud humming that seemed to be coming from the vent. I was told it was possible from the dryers that were located in the next room. My room number was #119. I also ordered room service, Pizza and Beer. The pizza was half burnt and I was only able to eat the inside of the pizza. It was too late to reorder and I was too tired to deal with it at the time."
